material_id,pretty_formula
mp-760812,Li3CuF6
mp-768214,Li3FeS3
mp-770645,Li8HfO6
mp-1095984,Li2HgAs
mp-1097661,LiYCd2
mp-15822,LiSmGe
mp-28989,Li10BrN3
mp-553966,Li(CuO)2
mp-559612,KLiO
mp-644271,LiHS
mp-686208,Li5SiN3
mp-706276,Li3Nb4O12
mp-755242,Li3(FeO3)2
mp-755664,Li2(TaS2)3
mp-777457,Li2FeF4
mp-861663,LiRh2Pb
mp-865582,Li2CdPd
mp-867255,LiZn2Au
mp-867812,LiAlNi2
mp-1029395,LiCrN2
mp-1096003,BaLi2Tl
mp-1096141,Sr2LiGa
mp-1096393,LiGa2Au
mp-1177739,Li3(VS2)4
mp-1178122,Li(FeO2)2
mp-29166,Li3Ag2Ge3
mp-753326,LiAg2F6
mp-754337,LiVF4
mp-755709,LiFeO2
mp-778715,LiMn2F5
mp-9610,Li2CN2
mp-1093804,LiAgAu2
mp-1096180,LiZrPd2
mp-1097380,LiCa2Ag
mp-1174294,Li4Mn3O7
mp-1185248,LiYPd2
mp-1185609,LiGd2Rh
mp-1192061,LiAlH4
mp-1212277,Li(NO)6
mp-19279,Li2MnO2
mp-752725,LiAgF2
mp-753277,LiAgF2
mp-755463,Li3SbS3
mp-759816,LiVF4
mp-760131,Li2Cu2F7
mp-776279,Li9V19O48
mp-8406,Li3NdAs2
mp-977386,LiLu2Tc
mp-983460,Li2PmGa
mp-1091362,Li(NdSi)2
mp-1174285,Li4Mn3O7
mp-34489,LiInSe2
mp-699284,Li2HN
mp-753342,LiCuF4
mp-754937,LiTi3O6
mp-755747,Li2FeF4
mp-757165,Li5FeS4
mp-758249,Li(FeO2)3
mp-760330,LiVF5
mp-781626,Li2NbO3
mp-851096,Li9Cr19O48
mp-8804,Li6MoN4
mp-1018761,Li3CeSb2
mp-1098011,LiB2O3
mp-1172980,Li17(CoO4)3
mp-1185356,LiMgO3
mp-1222745,Li2FeCl4
mp-1247242,Li6SN4
mp-27368,NaLi5Sn4
mp-4913,LiGa2Rh
mp-674420,Li2NiO3
mp-685529,Li2(NiO2)21
mp-753632,Li2CrS3
mp-755136,LiFeF3
mp-755796,Li2FeS2
mp-761164,LiNbF5
mp-774941,Li(NiO2)2
mp-862887,LiSc2Os
mp-865349,Li2GdTl
mp-867253,LiZn2Ir
mp-1095885,LiY2Tc
mp-11743,LiYGa4
mp-1175385,Li7Mn5O12
mp-1176651,LiMn6O12
mp-20782,LiInTe2
mp-505089,Li4TbF8
mp-556415,LiMnO2
mp-754083,Li2Ni5O7
mp-755646,LiCuO
mp-756490,Li6MnS4
mp-758802,Li3Mn3O8
mp-759538,LiMnF3
mp-862321,LiAsPd2
mp-1029338,LiV2N3
mp-1100545,Li9Mn7O16
mp-1173994,Li3Co2O5
mp-1174257,Li4Co3O7
mp-1175493,Li9Co7O16
mp-1176631,LiMnF3
mp-1211360,Li8EuSn7
mp-1245419,Li3MnN2
mp-15793,LiTbSe2
mp-28829,Li2ZnBr4
mp-531804,Li9Mn15O32
mp-752565,LiAg2F4
mp-752752,LiMnF6
mp-752935,Li(FeO2)2
mp-753053,Li2VF4
mp-758901,LiVO2
mp-763100,LiMnF4
mp-983425,Li2PmGe
mp-1080052,LiIO3
mp-1176776,LiCoS2
mp-30301,LiClO4
mp-531949,Li23(MnAs)20
mp-540803,Sr3(LiSb)4
mp-754747,Li2FeF4
mp-755231,LiTeO3
mp-756475,LiMnO2
mp-759570,LiV5F11
mp-760797,LiV24O58
mp-766422,Li3BiS4
mp-767321,Li7(SbS)2
mp-772972,Li2Ti2O5
mp-776715,Li3Fe2F7
mp-778703,Li4Mn3F10
mp-865658,LiPrGe2
mp-975780,Li2TlSn
mp-1097065,Li2HfN2
mp-1097609,LiCa2Pb
mp-1120820,Li2Fe4O7
mp-1175440,Li9Co7O16
mp-1222273,LiYSe2
mp-1222562,Li3Mn8O16
mp-28060,LiGeTe2
mp-30959,LiHS
mp-35796,Li3V4O8
mp-752807,Li(CoO2)2
mp-757794,Li3HfO3
mp-777559,LiFeF4
mp-867824,LiAg3F8
mp-9950,BaLiSi
mp-1093601,LiCa2Zn
mp-1095265,LiYbBi
mp-1095979,Li2CdBi
mp-1105326,LiTaO3
mp-1105785,LiH2N
mp-1175396,Li9Co7O16
mp-1176538,LiVF4
mp-1211446,Li7PSe6
