material_id,pretty_formula,FullWindow
mp-865179,Hf2FeOs,True
mp-865215,TmHfRu2,True
mp-865277,TmZrRu2,True
mp-632,TmCo2,True
mp-1217007,Tm4Co3,True
mp-865304,Tm2CoRu,True
mp-865364,DyTaRu2,True
mp-1192498,Tm6Mn23,True
mp-980811,TmMn12,True
mp-865461,LuZrCo2,True
mp-865462,MnV2Os,True
mp-865494,V2CrRu,True
mp-865591,Ti2NiMo,True
mp-865608,LuPaOs2,True
mp-865639,LuPaRu2,True
mp-865665,TiReTc2,True
mp-865712,Ti2MnNi,True
mp-11501,MnNi3,True
mp-865876,Ti2TcOs,True
mp-865878,Ti2TcNi,True
mp-865914,TiVTc2,True
mp-865916,TiVRe2,True
mp-865949,TmNpRu2,True
mp-866009,DyZrRu2,True
mp-1101953,HoOs2,True
mp-1190011,Ho3Os,True
mp-866114,HfTc2W,True
mp-866116,HoTaRu2,True
mp-866125,LuTaRu2,True
mp-866299,ErTaOs2,True
mp-867123,TaTiOs2,True
mp-867151,ScPaOs2,True
mp-867278,DyPaTc2,True
mp-1102084,DyTc2,True
mp-867304,BeVFe2,True
mp-867774,Ta2CrOs,True
mp-867786,ScNbOs2,True
mp-867795,ScNbTc2,True
mp-867804,ScPaRu2,True
mp-867821,TaTiMn2,True
mp-867828,BeNbRu2,True
mp-867837,BeCrRu2,True
mp-867846,TaTiRe2,True
mp-867874,BeVRu2,True
mp-867918,ErPaRu2,True
mp-972236,V2MoW,True
mp-972957,ScTiRu2,True
mp-973089,ScTaFe2,True
mp-973612,Hf9CoMo4,True
mp-973890,HoHfRu2,True
mp-973908,PaFe3,True
mp-974063,HoScRu2,True
mp-977363,Ta2TcMo,True
mp-977382,Ta2VRu,True
mp-977541,Hf2TcOs,True
mp-977545,ZrTc2W,True
mp-977550,ZrScOs2,True
mp-1193090,TmBe13,True
mp-980648,TmThRu2,True
mp-980669,TmLuCo2,True
mp-981365,V2ReRu,True
