material_id,pretty_formula
mp-574275,Li17Pb4
mp-600561,LiRh
mp-135,Li
mp-510430,Li13In3
mp-135,Li
mp-143,Tm
mp-1646,Li3Hg
mp-135,Li
mp-144,Ho
mp-867883,La3Pb
mp-135,Li
mp-26,La
mp-861893,Li2LaPb
mp-574275,Li17Pb4
mp-135,Li
mp-861893,Li2LaPb
mp-867883,La3Pb
mp-135,Li
mp-567395,Li15Au4
mp-29210,Li2Ga
mp-135,Li
mp-568404,Li9Al4
mp-862980,PmAl3
mp-135,Li
mp-861948,LiPm2Al
mp-135,Li
mp-867200,Pm
mp-862929,Li2PmAl
mp-862980,PmAl3
mp-135,Li
mp-862929,Li2PmAl
mp-861948,LiPm2Al
mp-135,Li
mp-861951,LiTaRh2
mp-135,Li
mp-50,Ta
mp-861951,LiTaRh2
mp-135,Li
mp-600561,LiRh
mp-861955,LiPm2Ge
mp-1777,Li15Ge4
mp-135,Li
mp-861955,LiPm2Ge
mp-135,Li
mp-867200,Pm
mp-567590,LuOs2
mp-135,Li
mp-49,Os
mp-861963,LiLu2Os
mp-135,Li
mp-145,Lu
mp-861963,LiLu2Os
mp-567590,LuOs2
mp-135,Li
mp-862297,LiAlRh2
mp-135,Li
mp-600561,LiRh
mp-862297,LiAlRh2
mp-364,AlRh
mp-135,Li
mp-30821,LiAl2Rh
mp-364,AlRh
mp-135,Li
mp-568404,Li9Al4
mp-30821,LiAl2Rh
mp-135,Li
mp-1197547,Li15Pd4
mp-757,Li3As
mp-135,Li
mp-7396,Li3Tl
mp-135,Li
mp-99,Er
mp-7396,Li3Tl
mp-135,Li
mp-1183069,Ac
mp-1495,ErIr2
mp-135,Li
mp-279,LiIr
mp-1495,ErIr2
mp-2713,ErIr
mp-135,Li
mp-1201760,Er5Ir3
mp-2713,ErIr
mp-135,Li
mp-862554,LiEr2Ir
mp-135,Li
mp-99,Er
mp-862554,LiEr2Ir
mp-1201760,Er5Ir3
mp-135,Li
mp-568404,Li9Al4
mp-2322,YAl2
mp-135,Li
mp-862555,LiY2Al
mp-135,Li
mp-112,Y
mp-862555,LiY2Al
mp-2322,YAl2
mp-135,Li
mp-862558,LiEr2Os
mp-135,Li
mp-49,Os
mp-862558,LiEr2Os
mp-135,Li
mp-99,Er
mp-1646,Li3Hg
mp-135,Li
mp-99,Er
mp-569220,ErRu2
mp-135,Li
mp-33,Ru
mp-862661,LiEr2Ru
mp-135,Li
mp-99,Er
mp-862661,LiEr2Ru
mp-569220,ErRu2
mp-135,Li
mp-135,Li
mp-11452,HfOs
mp-49,Os
mp-862684,LiHf2Os
mp-135,Li
mp-103,Hf
