material_id,pretty_formula
mp-6011,Ba4LiMo2N7
mp-6015,LiSiNO
mp-6071,Sr3LiIrO6
mp-6075,Ba2Li(BO2)5
mp-6134,LiCaAlF6
mp-6153,Na3Li3V2F12
mp-6211,RbLiSO4
mp-6224,LiScSiO4
mp-6248,LiGd(PO3)4
mp-6270,Ba2LiReO6
mp-629430,SrLi2CrN3
mp-629443,Li2EuGeS4
mp-6332,Li2TiSiO5
mp-6342,LiCa3RuO6
mp-6396,Li3V2(PO4)3
mp-6425,Li3In2(PO4)3
mp-642740,CsLi(H2N)2
mp-643069,Li2HIO
mp-643259,Li4H3ClO3
mp-643276,LiMg2H7Ru
mp-643458,LiHSO4
mp-645662,Ba14Na14LiN6
mp-6591,SrLiAlF6
mp-6644,LiLa2RuO6
mp-6648,KLiB4O7
mp-6654,Cs2LiGaF6
mp-6663,NaLiGe4O9
mp-6665,Ba4LiW2N7
mp-6711,Na3Li3Al2F12
mp-6721,Sr3LiRuO6
mp-672252,LiEuPS4
mp-6726,CsLiSO4
mp-6765,Li3AlGeO5
mp-6800,KLiSO4
mp-696949,Li3TeHO4
mp-697181,CsLi2(HO)3
mp-698205,LiB(HO2)2
mp-704943,Li2Mn3ZnO8
mp-720254,Li2H4(SO4)3
mp-7205,LiInSiO4
mp-720509,Li10Si(PS6)2
mp-721252,Li10Sn(PSe6)2
mp-740714,LiB5H2O9
mp-753408,KLiCoO2
mp-753432,LiMnFeO4
mp-753690,Li4H3BrO3
mp-753940,KLiMnS2
mp-754153,LiH2BrO
mp-754206,LiBi3(ClO2)2
mp-754228,Li4Ni3SbO8
mp-754324,Li4V3CrO8
mp-754509,LiCoNiO4
mp-7555,LiMgSnPd
mp-755701,LiMnSbO4
mp-756081,LiCoBO3
mp-756117,Li2TiTeO6
mp-756138,Li2V3SbO8
mp-756254,LiNiSbO4
mp-756320,Li3Fe4SbO8
mp-756415,LiNbFeO4
mp-756864,LiCrSnO4
mp-757198,Li2VOF5
mp-757613,Li2Co3SbO8
mp-757973,LiP4WO12
mp-758098,LiP3(WO6)2
mp-758202,Li2NbCr3O8
mp-759575,Li2FeSiO4
mp-759605,Li2Fe(CO3)2
mp-759849,Li2Ti6Zn3O16
mp-759900,K2LiNbO4
mp-762019,LiV(CO3)2
mp-763186,Li2Mn3SbO8
mp-764098,Li2Ni3TeO8
mp-767165,K2LiVS4
mp-768110,Li2Ti3CoO8
mp-768150,LiBi3(BrO2)2
mp-768603,Li4Ni3Sn5O16
mp-7688,Li2CdGeO4
mp-768820,Li3Bi(BO3)2
mp-769464,LiLa3MnO7
mp-769567,Li10Ti11Cr9O40
mp-769597,Li2CoGe3O8
mp-770839,LiCr(CO3)2
mp-771093,Li3Cr10Fe5O24
mp-771112,Li2Mn3NiO8
mp-771705,LiMnNbO4
mp-771712,Li2Fe3SbO8
mp-772115,Li2Cr3(CoO6)2
mp-773051,Li2Mn3(SeO3)4
mp-773163,Li2Fe3SnO8
mp-773582,LiTe(H3N)4
mp-7744,LiSO3F
mp-774685,Li3Mn5FeO12
mp-774715,Ba4LiNb3O12
mp-774797,Li2Ti3ZnO8
mp-774832,Ba10Li2Bi4O21
mp-775158,Li8Mn13Cr3O32
mp-775161,Li2Ti3VO8
mp-775204,Li2V3WO8
mp-775326,Li2Ti3NiO8
mp-775430,LiBi3(IO2)2
mp-775865,Li2Ti3MnO8
mp-776615,Li4VCr3O8
mp-777452,LiNbCoO4
mp-780857,Li2VOF4
mp-783910,LiFeBO3
mp-7971,Ba4Li(SbO4)3
mp-8070,Li2BeSiO4
mp-8184,Li2ZnGeO4
mp-8313,Cs2Li2GeO4
mp-8449,Rb2Li2SiO4
mp-8450,Rb2Li2GeO4
mp-849522,Li8V3P8O29
mp-850189,LiVSnO4
mp-867580,Li2Cr5(Si2O7)2
mp-8702,LiGaGeO4
mp-8873,LiGeBO4
mp-8923,Sr2LiFe2N3
mp-8924,Ba2LiFe2N3
mp-9059,KLi6TaO6
mp-9066,NaLi2AsO4
mp-9625,LiMgPO4
mp-9703,K2LiGaAs2
mp-9719,Na2LiAlP2
mp-9722,Na2LiGaAs2
mp-9723,Sr4Li(BN2)3
mp-973019,LiSm(CuP)2
mp-973966,LiIn(IO3)4
mp-977355,LiYb2InGe2
mp-978840,SrLi2(SiN2)2
mp-989405,Cs2LiInBr6
mp-989551,LiTl2InF6
mp-989577,LiTl2GaF6
mp-989583,Rb2LiInCl6
mp-1019615,Cs3Li4(BO2)7
mp-1020056,LiCa3Si2N5
mp-1020060,LiB(S2O7)2
mp-1020627,SrLiAl3N4
mp-10517,LiScP2O7
mp-10556,Sr2LiReN4
mp-10584,Ba2LiOsO6
mp-1078209,LiLa2FeO6
mp-1080241,Li2Ge(S2O7)3
mp-1080625,Sr2LiReO6
mp-10814,SrLiBO3
mp-1111261,K2LiBiCl6
mp-1111926,K2LiIrF6
mp-1112613,Cs2LiErCl6
mp-1112666,Cs2LiYBr6
mp-1112675,Cs2LiPrBr6
mp-1112678,Cs2LiNdCl6
mp-1112679,Cs2LiNdBr6
mp-1112680,Cs2LiCeI6
mp-1112688,Cs2LiCeBr6
mp-1113008,Cs2LiPrI6
mp-1113010,Cs2LiNdI6
mp-1113019,Cs2LiCeF6
mp-1113022,Cs2LiBiF6
mp-1113515,Cs2LiEuCl6
mp-1114360,Rb2LiTlF6
mp-1114416,Rb2LiBiF6
mp-1114419,Rb2LiInF6
mp-1114421,Rb2LiLuCl6
mp-1114428,Rb2LiSbCl6
mp-1114429,Rb2LiScCl6
mp-1114432,Rb2LiYF6
mp-1114562,Rb2LiBiCl6
mp-1114566,Rb2LiErCl6
mp-1114576,Rb2LiSbF6
mp-1114582,Rb2LiYBr6
mp-1114667,Rb2LiTmCl6
mp-1114698,Rb2LiAsF6
mp-1114700,Rb2LiRhF6
mp-1114701,Rb2LiRuF6
mp-1114702,Rb2LiScF6
mp-1114704,Rb2LiTiF6
mp-1177857,Li2Ti2Sb2O
mp-1177997,Li2Fe3BiO8
mp-1180504,LiH2IO
mp-1185315,Li3La3(MoO6)2
mp-1191141,SrLi2SiO4
mp-1192111,LiEr(WO4)2
mp-1192557,Ba4Li2(CdAs2)3
mp-1192737,Li4MnSn2Se7
mp-1192995,Li4MnGe2S7
mp-1194740,LiSc(GeO3)2
mp-1195620,LiH2ClO5
mp-1195757,Li2Sn(H5O4)2
mp-1197471,LiAs(XeF4)3
mp-1199091,Li3B5(HO5)2
mp-1199215,LiSm(PO3)4
mp-1199218,Li3As7(H3N)13
mp-1200209,Li2B6O9F2
mp-1203555,LiBH7N
mp-1206187,Rb2LiRhCl6
mp-1206553,Rb2LiRuCl6
mp-1206808,Cs2LiAlF6
mp-1209991,NaLiLu2F8
mp-1210003,NaLiHo2F8
mp-1210006,NaLiTm2F8
mp-1210908,Li2Lu5B3O13
mp-1210919,LiLa(WO4)2
mp-1210923,Li2FeGeO4
mp-1210935,Li3Dy3(TeO6)2
mp-1210954,LiSm2RuO6
mp-1210989,Li3Er3(TeO6)2
mp-1211020,LiGa(PO3)4
mp-1211080,LiNd2RuO6
mp-1211094,LiCaVF6
mp-1211106,LiPr2RuO6
mp-1211144,LiSm6B3O14
mp-1211152,Li3Eu3(TeO6)2
